Event_ID,Year,Month,Day,Latitude,Longitude,Elevation_m,Lake_Area_km2,Lake_Volume_MCM,Dam_Height_m,Dam_Width_m,Lake_Type,Temperature_Anomaly_C,Precipitation_mm,PDD_Total,Seismic_Activity_Count,Max_Earthquake_Magnitude,Distance_to_Fault_km,Glacier_Area_km2,Glacier_Retreat_Rate_m_per_year,Ice_Velocity_m_per_year,Slope_Degree,Relief_m,Drainage_Basin_Area_km2,Previous_GLOF_Events,Years_Since_Last_GLOF,GLOF_Risk_Level,GLOF_Occurred,Lake_Volume_per_Area,Dam_Aspect_Ratio,Glacier_to_Lake_Ratio,Elevation_Band
870,1990,5,6,29.775227066138086,79.32495066112877,3352.395651323691,0.04940117928966696,0.6643133278249705,36.70524928517862,117.43433623023807,Moraine-dammed,2.8187640782957075,1018.0976345146389,1130.537930164653,5,5.141990874579017,50.95507613177234,28.326082654117396,11.860528985867624,58.64168916759279,5.0,1262.4344584196551,880.9380699447034,1,11.39005073434452,1,0,13.447317197221691,0.31255977138760727,573.3887947902135,Very_Low
871,2010,10,7,24.913331716226132,73.79041774793643,3613.977852938182,3.6712910545504744,0.9552812190841671,15.820475776403818,208.0226011633396,Moraine-dammed,2.7099712350029534,967.5345451618884,1692.5410638472672,1,3.590177806096365,0.25536849454960386,3.1147240148356485,12.373091170004205,38.02598001289002,9.544896871490264,1514.0874897894503,119.22935351294491,0,24.96334023731432,0,0,0.2602030743109075,0.07605171595744811,0.848400186352707,Low
872,2015,9,20,30.16200720684837,64.8124629341671,4177.37388103431,0.19434228258709094,0.45487732522838126,30.137327545592708,372.8060998450534,Moraine-dammed,1.736374292137607,764.6701400461179,1185.929894277648,10,3.8710185372957286,9.230108112926034,5.155178790346995,0.10329928512510507,64.99970872044562,16.83971939939004,846.8077613394088,82.02554979019538,1,7.622408286284572,0,0,2.340598860798788,0.08083914817412714,26.526285076624003,Low
873,2012,12,23,33.745449221265346,101.01947506512397,4333.685602512181,0.06855845826777618,14.626681396149632,35.7628139098846,115.33619456995578,Moraine-dammed,1.370131673252721,923.9707745316714,1920.901465127045,1,3.481031549806127,5.94831344205058,5.954184735727097,59.445466857058776,51.38205413062632,11.525939949814026,1157.1112036540922,21.670986644927417,0,25.070457411972544,0,0,213.34612483583896,0.31007450907523304,86.84828810576799,Medium
874,1990,5,25,35.54394191237682,101.80495630414647,4230.71520659092,0.2711545040313392,34.04088109643103,47.397889323072334,157.9069357626536,Moraine-dammed,1.1204504652323237,673.1439804977844,1118.440630466718,13,3.8264871611591826,16.788102611241293,12.525194493306081,24.621295974529936,59.884915368295225,23.27141398385514,1655.5232322527627,110.05347895603622,0,16.01972971958926,1,0,125.5405334978197,0.30016344180293036,46.19209457003324,Medium
875,2004,2,27,32.68657828772102,90.60237039488457,5238.984086912164,0.12418830348599864,5.054501360970398,10.0,204.5947248238108,Bedrock-dammed,1.4560259237961244,595.7531967884127,1658.5395607735618,4,4.705954984462336,20.040364675700474,2.5867395585868267,0.5613130166036651,41.81510361723714,7.214211949373223,2624.891207490973,24.311248503120122,0,5.636753157234523,0,0,40.70030122877278,0.04887711552001949,20.829172200411477,High
876,2010,5,18,36.671751629746495,76.89616305575015,3628.0345199231533,0.27309595258889224,3.5588605333043986,64.33106046719656,243.33312196127505,Moraine-dammed,0.6252884167906171,716.8025703074211,600.7054281984184,3,3.175830113424428,167.9418218731723,4.518655948611332,2.9097832203238116,61.85391379473909,20.478555192084325,2173.513182659326,31.147620435123454,0,22.069007485498886,0,0,13.031538913583846,0.2643744507475413,16.54603777820734,Low
877,1998,12,11,32.0943237370449,92.47702115131646,3330.6704071768645,0.5210454892525027,1.6161956308937666,64.13347402887342,50.0,Moraine-dammed,1.983366940824098,730.0009018232862,279.18493876511684,8,3.166744189527302,14.380071774811347,7.92034075791755,25.808159389478103,49.98584883755205,8.010808744217114,845.7254154311904,132.77262069031866,1,43.21552997878676,1,0,3.101832112993393,1.2826694805774685,15.200862345589353,Very_Low
878,1998,4,19,34.319399108344186,94.48706917493067,4200.079217481456,1.1182600197397106,0.5213404266092124,73.62922491178756,304.47101554401394,Moraine-dammed,3.152502964092954,1239.2607893547433,1188.7151358925473,5,4.726928280409083,16.03545502481378,2.610919707401352,1.3630821834348474,19.93239072150417,21.257956221873666,1922.1860392980577,21.589754213280674,0,7.421679232084003,0,0,0.4662068011074572,0.24182671306242554,2.3348055562328676,Medium
879,1999,11,5,34.68695574639893,82.45751868587266,3000.0,0.41986748866248513,22.142803098994815,20.166890438331976,303.3833558945136,Ice-dammed,2.062619878734863,390.4909856288563,639.761451897522,5,5.268338632722125,10.699412576440912,1.7211490870456543,42.65437083772151,66.10750476563646,5.0,1587.6893731606192,153.17579445312487,0,33.46160444161275,1,0,52.737598639828335,0.06647329211212234,4.099267348678235,Very_Low
880,2015,7,19,28.88324729558132,85.41368543998891,4756.589998808495,0.5128066111373448,1.8200553904238863,44.14337160336328,166.01650873674174,Moraine-dammed,0.39676372156440176,790.0907273039785,1176.0294009583902,1,4.202658477996367,3.19579990124764,10.289739427702445,100.0,82.41041695177657,16.828166080552986,1601.6615605498712,312.2852960120188,0,8.193389373376386,1,0,3.5492042241561927,0.26589748175805206,20.06553582622699,Medium
881,2024,6,11,33.63001716283834,97.31768229489492,4278.370611580901,0.27950295789620694,0.9992692395957284,68.82871240299117,416.529463466581,Moraine-dammed,1.9551007659680177,989.7039148226311,1034.7217663152683,1,3.3006812708118174,7.228714894062277,2.6514292189611615,32.63040946707891,62.32025357426793,5.536796049885929,2776.100403807213,28.262919938008462,0,34.42094024519691,1,0,3.5751651686162327,0.1652433223574674,9.486229551623444,Medium
882,2014,2,24,25.29677551179543,68.59538642943592,3929.569567272043,0.11026757049217681,9.16399406148708,70.54991635455752,298.2164306340634,Moraine-dammed,1.6945385636308745,1395.660352350314,1442.0573119821447,7,3.8451714069129874,5.673400435652197,33.68962273252409,20.14300623651662,44.88383298743351,9.36329065285047,1257.32018657465,49.32095964018698,0,1.050112974512715,0,0,83.10688283584919,0.23657286825060353,305.5261178073592,Low
883,2015,12,12,31.749061712744318,94.98422823122173,3885.1577014006884,0.07889105542503556,1.7909942198447317,79.57861876505112,293.9559946390566,Ice-dammed,1.9462948033029757,617.7697321764365,774.2504129294148,5,5.129314672634398,32.311100814270816,34.62878276375363,10.020449662118708,62.25275623150795,20.589215786320292,1763.9562750626606,17.62547986213358,0,0.14482940291754762,0,0,22.70212016046082,0.2707160943010001,438.9443464431635,Low
884,2000,11,10,32.88512913334226,81.90846188643486,4927.9966256969865,0.347276856121206,8.663237909077745,52.054299491444205,295.00425518248096,Supraglacial,0.6804312554266717,465.2246878261281,1369.8615873797207,6,4.73626898858906,15.785076097141772,5.579763792025561,1.2903891896151554,30.20392526797066,25.109438762363187,1884.211998867066,203.8815311577488,0,2.404115515999397,0,0,24.946200002611505,0.17645270729822166,16.06719161866094,High
885,1991,11,8,35.25547560349665,73.8742169798895,4902.518348270824,0.5441624790389069,1.0816894460154862,48.88052284116293,292.6972846966432,Supraglacial,1.5033573424779494,1016.8995974115273,1545.579734800976,6,3.1745740187402642,7.0250400714971075,18.25800411551177,19.664810966146693,74.08369957807774,11.073350300682193,1152.55682375281,16.776067523929772,0,41.42039136927612,1,0,1.9878060095689671,0.16700026066802634,33.5524862863732,High
886,1996,5,24,34.10379651990653,74.69693526705662,4002.9025132693173,0.32246466914507926,9.203672311839204,18.8410160762332,198.24724093741764,Moraine-dammed,2.3830989009953383,849.4574031417892,1117.717999711924,7,8.217790730727526,13.43135022721958,10.714737110268068,7.584217231414204,76.82250970665726,16.277608183975723,453.53309924277255,231.51951269759084,0,15.25945882146759,1,0,28.541645620402537,0.09503797372988862,33.227631227554504,Low
887,2007,7,28,35.32057091667357,76.35277865480911,4673.415058846303,0.08188215713799879,8.695433527558507,71.2975238845462,190.32320038937175,Ice-dammed,0.4300021094906452,733.7605750600164,1391.292430444592,3,3.3791750302159764,4.940142782132444,29.089824596821032,12.667528680575751,49.246608580007326,5.0,835.3258165872937,141.5905929608415,0,18.033032915870294,0,0,106.19448523936413,0.3746128887002873,355.2645119961234,Medium
888,2016,11,28,29.503098349367885,72.89929279898797,4890.696369472271,0.6115570168163427,14.590779871083857,40.79371516667906,124.51439458238707,Moraine-dammed,1.0508767688467135,931.2883681394393,808.5724380150766,6,3.3734412733040777,4.094463817716755,6.3237828446488615,5.209155985774532,54.060092290680004,10.82534099166163,1627.4776998928987,1333.7899161734233,0,36.92923049831166,0,0,23.858412985008115,0.3276224833562292,10.340463228709815,High
889,2023,7,9,28.273034226649763,102.71388974389016,4468.42098049977,2.550164080372456,0.690050787635798,50.6788195487146,153.81025838162498,Moraine-dammed,1.2121463554191043,1058.5532621179996,1046.9378362113787,6,3.9238827274991714,39.31400700671523,16.660146425795215,4.159165977372339,19.997949576330022,7.055966597737867,1948.1358648986459,743.6897250295017,0,1.039466408775887,0,0,0.2705907407867712,0.32948920365879164,6.532970389639388,Medium
890,2016,5,4,28.62550621057192,89.91202938501002,4035.62798429702,0.4458406427455937,1.7657720661586485,49.343411455120446,175.12818541715848,Moraine-dammed,2.498367118870968,1021.1119908916301,663.1718286958019,1,3.594556914185617,57.939779678287486,13.658631237806281,5.880023810892819,67.84320737418653,20.566037714616606,1770.5565664369337,24.061186880224493,0,9.791299583011714,0,0,3.9605453089350493,0.2817559682787985,30.635679945401908,Low
891,2006,12,5,31.33141865224315,95.64482753608569,4504.934165992481,0.28008062855615695,37.14400179207538,10.0,205.23680401518135,Moraine-dammed,2.647499246578517,890.5179992661878,2135.5090124191315,6,8.5,1.667949742758438,12.97980833395457,25.21626640725754,43.62997702563368,7.058742083926324,1764.5054082713139,893.6077702273556,0,20.60545273880202,1,0,132.618960417064,0.04872420445243486,46.34311341297237,Medium
892,2013,9,21,20.956264921788737,90.62368291616679,3368.7306856564996,0.47064968945838137,1.3819963191277673,33.77088551926567,327.8636838002803,Ice-dammed,-0.4151322543439664,1195.0416416852588,1691.517551564206,2,3.1193601082575064,28.95341542000912,5.401522960363813,8.339738869110183,0.0,12.38561986588227,1667.1702368688564,52.64257549779424,0,10.373129579255675,0,0,2.936358718770544,0.10300282461243059,11.47673754248054,Very_Low
893,2014,4,8,36.65878485197277,85.61227608470173,4256.884455435141,0.16570817408759014,6.7509678352674305,59.077627400730265,50.0,Moraine-dammed,2.4975087863295626,859.2185705792833,1864.0477110241495,7,3.5488745381252085,12.077523504755636,32.73000913292083,5.603129768656868,53.93176888042851,7.873478915303372,1086.7323152219487,37.97625982727422,2,0.6531541110646786,1,0,40.74010152147956,1.1815525480146052,197.51596029065155,Medium
894,1996,11,23,30.219366799144876,85.74755323365632,4013.4989954989946,0.15535440163848951,62.11544731204885,49.02828394437633,307.59474208620907,Moraine-dammed,2.678955083267427,812.9362654911946,1685.775576206779,3,3.723654073778275,9.852238146336761,6.650043353200221,8.510156508383607,47.243848102543154,5.0,1486.139229203691,54.36578465021525,0,21.050438408774667,1,0,399.83062376688764,0.1593924642919782,42.80563204559151,Low
895,1995,3,9,27.924992088324405,81.02487361090138,3888.1075009652254,0.7852657429268186,0.12487842521489945,59.2364595167282,119.04992171790512,Moraine-dammed,2.6146874277819028,1014.1675106279386,934.7363037470468,6,4.02022499774302,23.38571561736178,6.609205321624391,0.4923015213910059,20.245839363781325,14.00276396260859,1814.0366193805762,70.77253105083022,1,9.931923373079236,1,0,0.15902696168746186,0.49757663559907267,8.416520625222695,Low
896,2013,4,15,17.351418946972696,81.84217623559829,3000.0,1.3460499607454965,1.3149698315803675,65.6769388062277,191.63841252449708,Moraine-dammed,0.9703727606622045,421.84111311682045,586.1914674296598,5,3.024813756866144,6.191838609092921,4.866745110343385,33.19175306972431,79.748051156258,8.55858967347409,1735.592366410314,1334.2743930724157,0,0.3879178339130255,0,0,0.9769101221563012,0.3427128097183138,3.615575388931319,Very_Low
897,2022,5,15,29.81593246910859,70.91896626187108,3377.9217988700566,0.4316045373672309,2.005618428612092,33.535188387150384,142.04817148307188,Ice-dammed,1.2701980519062086,984.7265868935349,1030.3707563943276,8,3.12892866792447,0.4159194261656364,5.169673498591277,12.036449312263935,37.602640895918306,10.821565569610739,2319.6917429510154,3.4108133692956355,1,3.7390866385595545,0,0,4.646889119484883,0.2360832106251141,11.977801554464795,Very_Low
898,2018,6,16,29.007617424621223,95.81826151040264,3811.2841406996945,0.06946639085643597,0.13463729655674497,39.6969943870839,348.3421527572531,Ice-dammed,-0.06742126423352501,709.0343204676324,1390.122749611894,3,3.4472242837962965,4.816042194803498,7.868433136487413,1.661061298681658,28.666293706638346,12.883821255695086,1208.9069498130045,923.2186586320861,0,4.907327761386974,0,0,1.9381645555041962,0.11395977797366166,113.2696407497096,Low
899,2011,3,14,25.514767846773726,66.86766713996954,4916.031344511005,0.711913934046937,1.0092327145599973,47.17625748882399,160.00337832272766,Ice-dammed,-0.5949531148679785,401.00438271859554,1083.8988976640164,2,4.211161491644189,4.089504790968372,15.679191705119578,5.1037359689129,83.69191300752456,15.694643536810936,1218.125017978024,270.5801832457404,1,14.292149825957436,0,0,1.417633040026237,0.2948453837872675,22.0239989067075,High
900,2015,2,8,26.63476577436494,74.41389409470801,4428.65879232319,3.952052205837532,0.46583455735853296,65.46997909088314,241.7158341303369,Moraine-dammed,1.1384855948056352,927.5553439884848,306.08255769990114,5,5.190050670738736,0.6928513139387306,21.88799779752362,61.61395381149368,62.6945561893868,25.182702209658956,1148.7411711266234,122.3076769284239,1,4.125111709059376,1,0,0.11787155965967604,0.2708551524000729,5.538387819167243,Medium
901,2017,4,18,29.866816777774183,105.1203413096061,4951.739398422322,0.3917837130023182,7.240392249850666,45.318039235860795,245.86133426209875,Moraine-dammed,1.5764687155402932,662.5182478118629,1498.8299825274262,9,4.739911624054901,7.751975791625124,11.37279889272652,13.486248004652552,21.2654849387386,16.83373418055251,133.59970838345316,48.74402627050042,0,8.967262384520339,1,0,18.48058510234147,0.1843235715443967,29.028258488783138,High
902,2010,5,10,27.058817702061585,86.36172883064826,5194.330705920104,0.4185357552751665,0.14870008526231085,14.378056919422477,107.19945999035524,Moraine-dammed,1.6767694719870851,315.6547134110152,560.7160363106022,3,4.255612631686503,12.86880715259742,41.2172557880543,5.167064746963787,50.229024176536385,13.182018520413525,1807.0518663633156,89.4837712045158,1,27.77921935099146,0,0,0.35528645614649557,0.1341243409315315,98.47965261882106,High
903,1996,4,28,32.85939033089178,86.77710445030199,4463.447316199597,0.2089248396335675,34.026210120413666,46.03634257309865,192.25837182892477,Supraglacial,2.3211396541478875,538.658015275176,1031.0640186710452,5,3.759336438539346,26.62315022911283,11.248744143983076,8.335923923370677,27.07002893358302,29.205093787042877,1502.1138917793332,277.75327410684815,0,32.97604120686331,1,0,162.86340188218935,0.23945039238167834,53.84110459872654,Medium
904,2006,11,20,26.256082056779917,91.37338547767729,4312.234728544237,0.8091320227903994,5.6293461601721075,64.6654090193741,296.34610104856404,Supraglacial,4.561135784893347,1306.8953951611138,1897.5137424855202,3,6.068366212231435,7.880456196810171,1.6603630468737682,4.485691576252492,12.880354214603805,20.41804779378105,1378.1715459543484,317.20610535079464,0,31.735237438654043,0,0,6.95726531840695,0.21820907645002888,2.0520298296287733,Medium
905,2009,12,6,30.77304214760389,69.59662506878604,3421.604802651832,0.25560278897524114,0.41164860675526865,77.14038845636595,130.1412151325614,Ice-dammed,1.1040093351030098,632.9913593377175,1219.6266951953428,3,3.9236475178830688,4.326841320329717,3.1522745501136247,0.4848149764277182,10.696843502431705,15.726481134752108,1092.3743222947628,36.8730419333522,0,23.75430359898501,1,0,1.610501232813789,0.5927437236373659,12.332707959688845,Very_Low
906,2009,3,12,35.90022684405585,71.06206633529976,5789.3370116586475,1.388681474012151,9.32572175810787,55.61151848369547,266.3172487585015,Moraine-dammed,0.4444308620904418,896.8905155215593,1630.6636142270602,4,3.533412139002462,5.2433996674194505,20.137952517865962,27.68025511400716,71.11878658091253,19.96293083488716,1775.8068042091259,252.9918637786248,1,15.609527707421005,0,0,6.715522553321159,0.2088168105631206,14.501491446907396,Very_High
907,2011,8,2,29.81702068718724,80.55105653451153,3065.724742631847,0.2590516731254827,4.896970217104775,20.280066472014035,173.51360229592578,Moraine-dammed,2.0461346805872913,474.76142970686067,1338.7279773684722,6,4.488685348660229,44.36066594556912,7.222690915383902,5.1898119228271895,26.778759489025866,11.848613363431001,1508.6637253714043,49.37412641627964,0,15.998186639910692,0,0,18.903449485665814,0.11687882796316208,27.88127491415693,Very_Low
908,2017,10,7,31.779885619798726,75.9663904245231,4294.987270566796,0.7037333826088493,1.8870141091281973,41.87258508369872,293.0923218429283,Moraine-dammed,1.7222423869559427,1430.278579175531,796.4390448775148,2,4.767043396900191,4.581230722304124,6.745290583243164,27.340463826209678,21.101184339266226,8.260261172762956,2272.376516618948,80.95157392966074,0,61.31775628530192,0,0,2.6814332753872523,0.14286483119178656,9.58500868359736,Medium
909,1996,4,16,31.463256937002992,84.250440349906,4866.239202836306,0.4773566246704069,0.677708419482793,59.50114295378405,339.79975535113516,Bedrock-dammed,0.9254785791806547,820.8010425417464,1491.7266922348779,4,3.76241891483938,42.27911403576087,3.8118700655786353,9.767331578277847,43.818242658124156,5.112860873191006,1512.1066374044206,483.0878614332976,0,42.053179215222144,0,0,1.4197109340437455,0.17510649144611068,7.985371666750322,High
910,1990,2,3,30.03998449808633,89.85549295302135,4877.390062025071,2.3678075408724255,4.5477931966036955,67.32429516314542,50.0,Ice-dammed,2.41085217412239,594.7838656696457,1174.709784316376,3,3.042820340806271,11.851526176671957,6.701487131596366,3.029808436391907,127.61385858001177,7.7786632808553255,1709.5101746365285,259.1778187045729,0,20.984110273919793,1,0,1.9206768785473367,1.3464859032629084,2.8302499320224244,High
911,2021,2,13,29.664964290282448,98.89163047870596,3275.928727648541,0.7530167595722277,2.4049466712172647,60.14143174446289,92.94919279128153,Bedrock-dammed,0.6880650152853247,1065.5282959635083,605.6678124674585,1,3.1482916908339895,54.48372347465138,6.8017101980007775,24.282379536775853,64.61663597109818,7.6764830808837,2286.019220655886,14.334639250465214,0,12.640851362844554,0,0,3.1937491970078624,0.647035546392653,9.032614628477432,Very_Low
912,2002,1,3,27.14312889275044,93.1108833978959,3864.0775977059275,2.0014264244400004,0.711262593293289,44.967849239036155,164.91923090161904,Ice-dammed,1.371433280528611,1415.0598176150042,538.5349114354922,3,5.802302196844039,10.488085837208894,16.33292403080073,7.100815777671215,75.22866657151062,5.0,1334.8479554002352,117.57795834881327,0,26.11792657251982,0,0,0.3553778368306996,0.27266589222612425,8.160641745984085,Low
913,2019,4,27,30.755061452789096,75.05723288311046,3560.8361823058694,0.5573712858056764,0.26667210122817775,67.17030859551201,317.2339536675425,Moraine-dammed,1.4290822584334966,677.5221947800059,1353.3077018113327,4,3.087314559499294,3.912584660035519,7.829914272211268,18.4511170125191,22.178122972384024,5.988444359044579,1283.1394609151664,165.4079229211701,0,1.295376766720418,0,0,0.478446070006468,0.21173745060689725,14.047932628773978,Very_Low
914,2012,10,18,28.583662455802664,81.25035922052207,3000.0,0.42152024111240893,0.5583683825216108,37.18869814809868,242.59728437343543,Moraine-dammed,0.5522872977304942,588.7865709468568,2056.53801514999,4,4.344804463911661,15.927086071383457,35.84077088206946,27.23122626319581,63.439404778893376,5.0,2213.2889135761507,119.54205854819594,0,57.86647300712555,0,0,1.3246537842359696,0.153293958933412,85.02740173872604,Very_Low
915,2008,9,11,37.730450841173536,78.53054828750385,4304.261393395969,0.4812646510539051,0.940071255473441,53.69298145748275,100.41987208230829,Moraine-dammed,-0.2097049797502668,1488.548201616055,769.4985243548413,4,3.304477263210149,17.720401081380782,5.1946818920405935,49.446746626181664,50.46085404813623,9.892272743176418,720.4365876410995,4.878226334154033,1,15.862864243403864,0,0,1.9533353497183117,0.5346848222777436,10.793815587047451,Medium
916,2021,11,8,34.05571629554956,74.8343912098765,3625.9076830080185,0.2311805245893682,11.437278986693519,64.9957482381347,254.31362603539972,Moraine-dammed,1.7189500123875856,763.1965868721157,817.2114557695276,9,3.3899569627338266,20.183987633259505,12.268281634965508,1.3458271457601518,29.500165414484982,10.490942185515088,1370.1910968188974,19.680187506824865,1,13.974874408679652,0,0,49.47336721814633,0.25557320404486494,53.067972125925856,Low
917,2019,7,6,22.73602052055827,72.55824887322167,5404.385827769076,0.8508849130560644,7.273849128846608,61.53271614007133,126.90122139185699,Moraine-dammed,2.868715488489024,729.0192788650908,1359.1185427369091,11,3.4789324108346267,10.603455524095796,1.9094495991420182,0.12632769360001794,44.07157794891522,13.171921887078536,1357.8999428317056,11.905848111300182,0,6.8733362558751745,1,0,8.548569867952681,0.48488671318666887,2.244075044513341,Very_High
918,2018,12,1,23.014210008909615,101.6431238772454,4692.139550550938,0.2506981830469167,1.018209689851011,61.98189940450547,269.64255473722847,Ice-dammed,2.4609018556479767,156.68595487830794,674.4289415397728,4,3.058565655680198,0.9964420854146658,19.328314334210983,11.925206490682529,31.324826619059202,10.908452922753584,1077.8445500362618,46.721743527618145,1,0.06790504239674486,0,0,4.061496088547474,0.22986690459489212,77.09794342862789,Medium
919,2018,10,28,29.347700654803173,85.1064224323265,4233.121560171286,0.5595154492325128,1.0793470133591476,61.47829987240343,243.11719978831923,Ice-dammed,2.5277995822041093,789.9008767572622,2141.619499807553,4,3.29262748946743,19.7085252858863,2.415242109623803,4.602789115653459,54.55554253948845,20.85609290203579,1764.1913889592058,117.99300209023626,1,1.2639764837344247,0,0,1.9290745498443118,0.2528751562042185,4.316667418096837,Medium
920,2019,7,1,28.023472612801267,82.75769793395251,3821.840374103305,1.1759246636519607,8.847859805501985,29.02612245414739,126.5510548460134,Moraine-dammed,0.7010503041630989,393.2162486362624,853.7316241136731,2,4.576877509498635,54.07025649172752,17.68312054486007,9.497774558224071,44.102743573629844,7.706621655986588,1214.9468185524142,53.44143663562464,0,6.103577261823573,1,0,7.524172320719937,0.22936294359194564,15.03763046345438,Low
921,2005,7,23,29.084030408890374,89.84257566594302,4292.0928558285395,2.43610811054264,2.9866946410499513,50.3511509985965,194.72364531824843,Moraine-dammed,1.7140695714903003,631.9720648555473,1000.4230672188262,5,4.035877108253638,63.19263299364813,1.5871625913404397,1.1315038561763944,31.397295762101837,5.0,1552.6760728230008,47.46509894822078,2,15.597917675439817,1,0,1.2260107127941333,0.2585774876816045,0.6515156632301107,Medium
922,2008,8,8,33.25580730326156,90.33746103741574,3995.300947267376,0.5884360073923438,2.924926407011972,31.81509083115883,297.9747009271404,Moraine-dammed,0.07584028542922239,195.70950985276386,878.1834063504093,6,5.394257591068078,18.170686209756596,3.5574681840293914,10.444955021561528,43.203262473304214,7.498983593875544,1033.66403652409,12.377575498391266,0,1.7456169974884945,0,0,4.9706788338358034,0.10677111423274195,6.045633066872171,Low
923,2007,1,5,31.578679494386783,96.18825653706422,4255.631287114486,1.1830074416965437,0.6963409083755283,44.210518872940014,50.0,Ice-dammed,1.6689150128587869,1170.5445486112187,1573.904339193028,3,3.094796501208039,0.4017485232209427,23.114458278567554,2.000496576507034,76.5918169278534,12.988517531277765,1642.7354904422227,22.345014287667894,1,71.54819916271809,0,0,0.588619212214684,0.8842103774588003,19.538726016312502,Medium
924,1990,10,28,31.528146152290773,77.56338386633234,5721.308616665575,1.0499479272252772,1.6619953440040514,26.623201399916148,224.08870456949722,Moraine-dammed,2.888784507474798,360.01677423729603,2064.899819739537,4,6.295963870777935,2.241850963801326,47.79444563824054,27.356905176495747,15.886041471636041,7.05423350354533,2539.839347421156,31.770374767786393,0,10.58525030132932,2,1,1.582931211070864,0.11880652999026742,45.52077717277663,Very_High
925,2003,10,16,37.23097332747697,89.0272221687282,3348.195075721858,0.34111886955195353,2.0128259529379684,56.89933412703908,111.44805424930863,Moraine-dammed,2.9198371233940748,217.7748072153139,918.7022863197423,2,8.5,35.91420837152357,0.661183079365579,21.374704743740914,34.094369225779836,17.928290432241546,1473.8071774901553,288.0598114003477,0,7.605232256052124,1,1,5.900658487704704,0.5105457830583171,1.9382776456606385,Very_Low
926,1991,8,11,23.055542229134602,75.88826023649172,4065.0865050813813,4.115071765136125,1.7443108688673319,10.696965056387711,198.70499126009528,Bedrock-dammed,3.53044866764353,527.5348413447014,1546.6309723881077,6,3.0237977414918653,35.40909325693056,3.3627377946022667,1.1544075841633985,60.277888852322235,8.214219298608224,1495.0187579796414,167.7582865647123,1,14.897084047720046,1,0,0.42388346265198873,0.05383339889225982,0.8171759780940367,Low
927,2017,4,5,30.519694170744497,83.09842056261272,4765.110720241779,0.28100315458257724,6.0149560841466565,62.345623852169304,236.62097894858238,Moraine-dammed,2.4891780243461135,1174.20093992079,677.6372477256344,8,8.146251318197638,58.38120521267285,62.31019087005197,27.15041168457725,32.351947915668056,7.639566441595722,906.402177956984,256.1879461431945,1,1.343888194812592,1,1,21.40529736430082,0.2634830779975641,221.74196215915123,Medium
928,2019,4,4,27.10473726026373,85.56742567162054,3879.8873265713405,0.5476315597312301,6.303959573387324,50.306955756380624,361.0535179142673,Moraine-dammed,1.9757490558772535,666.5020701397364,1583.7095677761897,6,3.4035117163420963,16.591915813629967,11.525993099162536,5.894716459439149,87.9799371912738,17.187243550121966,1921.237784098947,174.07724237861623,0,38.0025799583839,0,0,11.511315338511935,0.1393337919735381,21.046984773520595,Low
929,1993,4,6,37.17717892919676,86.54483995719062,5464.433472486696,2.1403568614935002,0.5039442805486342,88.04319288155068,197.89617753295838,Ice-dammed,2.3747231824021346,706.6223555133283,1903.3442848787568,6,4.769130732638379,39.87501057511748,3.5624467806718014,6.527883408895222,84.70240487836577,22.5759781699198,1456.8488147140981,268.25442412684754,0,12.333989690344215,0,0,0.23544871867628253,0.4448958740847212,1.6644172029266158,Very_High
930,1990,6,14,18.953241970883283,86.10321105847191,4742.767322409471,2.08821798232983,0.9444291641875464,45.90799695957577,317.2420527377541,Ice-dammed,2.180574159651872,943.5346581287887,1780.942560479586,6,3.518991371650096,34.84646749511647,43.79915201819371,2.973171357029634,86.29578592938721,17.180579003871095,1696.4383010140389,19.414566245815184,0,3.928460206153263,1,0,0.45226560262346,0.14470968323208175,20.974415692621747,Medium
931,1997,7,22,19.17259207143499,93.0183098254492,3624.887667864301,0.5072117130746758,0.7132572535169416,45.902066056093695,132.76014506007954,Ice-dammed,0.6927457525884643,754.5025515152889,1253.129693736487,5,4.1066297340577815,17.803728967452713,17.957458321307524,27.054819995288472,69.68489571899256,5.0,1974.584699480761,497.008931357684,0,3.528406374822095,1,0,1.4062318261406752,0.34575185222433347,35.40426582905762,Low
932,2018,6,19,31.523181481740252,79.03011609024227,4363.2549618199855,1.3461781361209213,16.05364344487452,63.650645650588146,160.39839496132186,Moraine-dammed,-0.015329980566092916,1171.3876463624501,786.8746227962829,2,4.071306531804911,30.616005677707907,11.162989618459386,7.7804922169209725,79.30956795116992,10.66089883784992,1409.4764254274776,351.71615783274285,0,8.955587865144306,0,0,11.925348521209745,0.3968284449849809,8.29235694662676,Medium
933,1992,1,9,35.63148279662074,86.81674272903471,3636.313012649759,0.39966862328727576,58.7553948010131,47.070145708431184,246.96468766789462,Moraine-dammed,2.382758719419752,728.1109497108177,1200.3084935007225,2,3.672023861685667,2.6868754677566438,1.4702495541596994,0.7510296793887188,50.71645227147611,15.76809522565547,2010.4724163285514,63.84927310129893,0,17.036426136372054,1,0,147.010276457906,0.19059463987713374,3.6786714505304214,Low
